,,Stat Debugging ALL (modified competition ranking),,,,,,,,,,,,,,,,,,,,,,,,,Source-Code Level Slicing,,,,,,,,,,,,
Tcas,v20,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v20,25,0.5833333333,,,,,1,1,,,,
Tcas,v21,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v21,25,0.5833333333,,,,,1,1,,,,
Tcas,v22,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,58,0.0333333333,20,0.6666666667,20,0.6666666667,46,0.2333333333,,v22,24,0.6,,,,,1,1,,,,
Tcas,v23,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,31,0.4833333333,20,0.6666666667,20,0.6666666667,19,0.6833333333,,v23,25,0.5833333333,,,,,1,1,,,,
Tcas,v24,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,14,0.7666666667,13,0.7833333333,24,0.6,20,0.6666666667,12,0.8,,v24,24,0.6,,,,,1,1,,,,
Tcas,v25,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v25,23,0.6166666667,,,,1,1,1,,1,,1
Tcas,v26,46,0.2333333333,48,0.2,48,0.2,51,0.15,50,0.1666666667,41,0.3166666667,41,0.3166666667,39,0.35,38,0.3666666667,40,0.3333333333,50,0.1666666667,28,0.5333333333,,v26,22,0.6333333333,,1,,,1,1,,,,
Tcas,v27,41,0.3166666667,49,0.1833333333,49,0.1833333333,51,0.15,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,44,0.2666666667,39,0.35,50,0.1666666667,28,0.5333333333,,v27,22,0.6333333333,,1,,,1,1,,,,
Tcas,v28,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v28,25,0.5833333333,,,,,1,1,,,,1
Tcas,v29,17,0.7166666667,17,0.7166666667,17,0.7166666667,46,0.2333333333,19,0.6833333333,43,0.2833333333,43,0.2833333333,14,0.7666666667,54,0.1,31,0.4833333333,19,0.6833333333,45,0.25,,v29,25,0.5833333333,,,,,1,1,,,,
Tcas,v30,17,0.7166666667,18,0.7,19,0.6833333333,44,0.2666666667,17,0.7166666667,44,0.2666666667,44,0.2666666667,13,0.7833333333,27,0.55,17,0.7166666667,17,0.7166666667,15,0.75,,v30,27,0.55,,,,,1,1,,,,
Tcas,v31,7,0.8870967742,7,0.8870967742,7,0.8870967742,46,0.2580645161,7,0.8870967742,46,0.2580645161,46,0.2580645161,12,0.8064516129,3,0.9516129032,7,0.8870967742,7,0.8870967742,34,0.4516129032,,v31,17,0.7258064516,,,,1,1,1,,,,1
Tcas,v32,5,0.9193548387,5,0.9193548387,5,0.9193548387,45,0.2741935484,5,0.9193548387,45,0.2741935484,45,0.2741935484,13,0.7903225806,4,0.935483871,39,0.3709677419,5,0.9193548387,32,0.4838709677,,v32,16,0.7419354839,,,,1,1,1,,1,,1
Tcas,v33,47,0.2166666667,50,0.1666666667,50,0.1666666667,43,0.2833333333,42,0.3,43,0.2833333333,43,0.2833333333,41,0.3166666667,49,0.1833333333,42,0.3,42,0.3,39,0.35,,v33,15,0.75,,1,,,1,1,,,1,
Tcas,v34,45,0.25,46,0.2333333333,46,0.2333333333,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,39,0.35,47,0.2166666667,39,0.35,39,0.35,32,0.4666666667,,v34,18,0.7,,1,,,1,1,,,,
Tcas,v35,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v35,27,0.55,,,,,1,1,,,,1
Tcas,v37,2,0.9666666667,2,0.9666666667,2,0.9666666667,43,0.2833333333,1,0.9833333333,43,0.2833333333,43,0.2833333333,42,0.3,8,0.8666666667,1,0.9833333333,1,0.9833333333,41,0.3166666667,,v37,27,0.55,,,,1,1,1,,1,,1
Tcas,v39,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v39,23,0.6166666667,,,,1,1,1,,1,,1
Tcas,v40,16,0.7333333333,16,0.7333333333,16,0.7333333333,43,0.2833333333,16,0.7333333333,43,0.2833333333,43,0.2833333333,11,0.8166666667,5,0.9166666667,8,0.8666666667,16,0.7333333333,43,0.2833333333,,v40,17,0.7166666667,,,,,1,1,,,,
Tcas,v41,3,0.95,3,0.95,3,0.95,45,0.25,3,0.95,45,0.25,45,0.25,43,0.2833333333,16,0.7333333333,10,0.8333333333,3,0.95,3,0.95,,v41,23,0.6166666667,,,,1,1,1,,1,,1
Average,,90.44594595,0.649326336,91.01351351,0.6398668766,91.05405405,0.6391912009,122.6216216,0.4538768604,72.28378378,0.6797712279,123.0540541,0.4463512313,123.0540541,0.4463512313,93.82432432,0.6053001976,103.027027,0.5451356796,146.9864865,0.5670954751,90.09459459,0.6552210238,114.8108108,0.5273710111,,,31.39189189,0.7515651944,SUM,42,4,15,60,50,4,11,12,18
Median,,42.5,0.6932262807,45,0.6932262807,45,0.6876126126,51,0.358332883,39,0.6976740356,47,0.35,47,0.35,40.5,0.6652765301,56,0.559375,41,0.6023952096,39,0.6876126126,46,0.5081699347,,,24,0.7284003018,%,56.75675676,5.405405405,20.27027027,81.08108108,67.56756757,5.405405405,14.86486486,16.21621622,24.32432432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stat Debugging TCAS (modified competition ranking) ,,,,,,,,,,,,,,,,,,,,,,,,,Source-Code Level Slicing,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,,,,,,,,,,,,,
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,,Version,LOC,T-Score,,,,,,,,,,
Tcas,v1,5,0.9166666667,5,0.9166666667,5,0.9166666667,47,0.2166666667,5,0.9166666667,47,0.2166666667,47,0.2166666667,43,0.2833333333,15,0.75,16,0.7333333333,5,0.9166666667,32,0.4666666667,,v1,24,0.6,,,,,,,,,,
Tcas,v2,17,0.7166666667,18,0.7,18,0.7,44,0.2666666667,17,0.7166666667,44,0.2666666667,44,0.2666666667,13,0.7833333333,27,0.55,17,0.7166666667,17,0.7166666667,16,0.7333333333,,v2,27,0.55,,,,,,,,,,
Tcas,v3,45,0.25,46,0.2333333333,46,0.2333333333,46,0.2333333333,45,0.25,41,0.3166666667,41,0.3166666667,40,0.3333333333,26,0.5666666667,43,0.2833333333,45,0.25,27,0.55,,v3,20,0.6666666667,,,,,,,,,,
Tcas,v4,3,0.95,3,0.95,3,0.95,45,0.25,3,0.95,45,0.25,45,0.25,43,0.2833333333,16,0.7333333333,10,0.8333333333,3,0.95,3,0.95,,v4,23,0.6166666667,,,,,,,,,,
Tcas,v5,41,0.3166666667,49,0.1833333333,49,0.1833333333,51,0.15,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,44,0.2666666667,39,0.35,50,0.1666666667,28,0.5333333333,,v5,22,0.6333333333,,,,,,,,,,
Tcas,v6,7,0.8833333333,7,0.8833333333,7,0.8833333333,46,0.2333333333,7,0.8833333333,46,0.2333333333,46,0.2333333333,45,0.25,46,0.2333333333,19,0.6833333333,7,0.8833333333,34,0.4333333333,,v6,23,0.6166666667,,,,,,,,,,
Tcas,v7,45,0.25,45,0.25,45,0.25,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,57,0.05,40,0.3333333333,39,0.35,50,0.1666666667,,v7,17,0.7166666667,,,,,,,,,,
Tcas,v8,45,0.25,45,0.25,45,0.25,46,0.2333333333,45,0.25,46,0.2333333333,46,0.2333333333,39,0.35,57,0.05,27,0.55,45,0.25,27,0.55,,v8,15,0.75,,,,,,,,,,
Tcas,v9,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,58,0.0333333333,20,0.6666666667,20,0.6666666667,46,0.2333333333,,v9,25,0.5833333333,,,,,,,,,,
Tcas,v10,7,0.8833333333,7,0.8833333333,7,0.8833333333,3,0.95,6,0.9,45,0.25,45,0.25,44,0.2666666667,2,0.9666666667,5,0.9166666667,2,0.9666666667,30,0.5,,v10,23,0.6166666667,,,,,,,,,,
Tcas,v11,7,0.8793103448,7,0.8793103448,7,0.8793103448,3,0.9482758621,6,0.8965517241,44,0.2413793103,44,0.2413793103,11,0.8103448276,2,0.9655172414,5,0.9137931034,2,0.9655172414,30,0.4827586207,,v11,15,0.7413793103,,,,,,,,,,
Tcas,v12,45,0.25,46,0.2333333333,46,0.2333333333,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,39,0.35,47,0.2166666667,39,0.35,39,0.35,36,0.4,,v12,22,0.6333333333,,,,,,,,,,
Tcas,v15,41,0.3166666667,49,0.1833333333,49,0.1833333333,51,0.15,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,44,0.2666666667,39,0.35,50,0.1666666667,27,0.55,,v15,22,0.6333333333,,,,,,,,,,
Tcas,v16,45,0.25,45,0.25,45,0.25,46,0.2333333333,45,0.25,46,0.2333333333,46,0.2333333333,38,0.3666666667,57,0.05,45,0.25,45,0.25,39,0.35,,v16,18,0.7,,,,,,,,,,
Tcas,v17,45,0.25,45,0.25,45,0.25,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,57,0.05,44,0.2666666667,39,0.35,50,0.1666666667,,v17,17,0.7166666667,,,,,,,,,,
Tcas,v18,42,0.3,50,0.1666666667,50,0.1666666667,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,58,0.0333333333,40,0.3333333333,39,0.35,51,0.15,,v18,16,0.7333333333,,,,,,,,,,
Tcas,v19,45,0.25,45,0.25,45,0.25,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,30,0.5,51,0.15,39,0.35,27,0.55,,v19,15,0.75,,,,,,,,,,
Tcas,v20,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v20,25,0.5833333333,,,,,,,,,,
Tcas,v21,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v21,25,0.5833333333,,,,,,,,,,
Tcas,v22,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,58,0.0333333333,20,0.6666666667,20,0.6666666667,46,0.2333333333,,v22,24,0.6,,,,,,,,,,
Tcas,v23,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,31,0.4833333333,20,0.6666666667,20,0.6666666667,19,0.6833333333,,v23,25,0.5833333333,,,,,,,,,,
Tcas,v24,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,14,0.7666666667,13,0.7833333333,24,0.6,20,0.6666666667,12,0.8,,v24,24,0.6,,,,,,,,,,
Tcas,v25,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v25,23,0.6166666667,,,,,,,,,,
Tcas,v26,46,0.2333333333,48,0.2,48,0.2,51,0.15,50,0.1666666667,41,0.3166666667,41,0.3166666667,39,0.35,38,0.3666666667,40,0.3333333333,50,0.1666666667,28,0.5333333333,,v26,22,0.6333333333,,,,,,,,,,
Tcas,v27,41,0.3166666667,49,0.1833333333,49,0.1833333333,51,0.15,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,44,0.2666666667,39,0.35,50,0.1666666667,28,0.5333333333,,v27,22,0.6333333333,,,,,,,,,,
Tcas,v28,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v28,25,0.5833333333,,,,,,,,,,
Tcas,v29,17,0.7166666667,17,0.7166666667,17,0.7166666667,46,0.2333333333,19,0.6833333333,43,0.2833333333,43,0.2833333333,14,0.7666666667,54,0.1,31,0.4833333333,19,0.6833333333,45,0.25,,v29,25,0.5833333333,,,,,,,,,,
Tcas,v30,17,0.7166666667,18,0.7,19,0.6833333333,44,0.2666666667,17,0.7166666667,44,0.2666666667,44,0.2666666667,13,0.7833333333,27,0.55,17,0.7166666667,17,0.7166666667,15,0.75,,v30,27,0.55,,,,,,,,,,
Tcas,v31,7,0.8870967742,7,0.8870967742,7,0.8870967742,46,0.2580645161,7,0.8870967742,46,0.2580645161,46,0.2580645161,12,0.8064516129,3,0.9516129032,7,0.8870967742,7,0.8870967742,34,0.4516129032,,v31,17,0.7258064516,,,,,,,,,,
Tcas,v32,5,0.9193548387,5,0.9193548387,5,0.9193548387,45,0.2741935484,5,0.9193548387,45,0.2741935484,45,0.2741935484,13,0.7903225806,4,0.935483871,39,0.3709677419,5,0.9193548387,32,0.4838709677,,v32,16,0.7419354839,,,,,,,,,,
Tcas,v33,47,0.2166666667,50,0.1666666667,50,0.1666666667,43,0.2833333333,42,0.3,43,0.2833333333,43,0.2833333333,41,0.3166666667,49,0.1833333333,42,0.3,42,0.3,39,0.35,,v33,15,0.75,,,,,,,,,,
Tcas,v34,45,0.25,46,0.2333333333,46,0.2333333333,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,39,0.35,47,0.2166666667,39,0.35,39,0.35,32,0.4666666667,,v34,18,0.7,,,,,,,,,,
Tcas,v35,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v35,27,0.55,,,,,,,,,,
Tcas,v37,2,0.9666666667,2,0.9666666667,2,0.9666666667,43,0.2833333333,1,0.9833333333,43,0.2833333333,43,0.2833333333,42,0.3,8,0.8666666667,1,0.9833333333,1,0.9833333333,41,0.3166666667,,v37,27,0.55,,,,,,,,,,
Tcas,v39,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v39,23,0.6166666667,,,,,,,,,,
Tcas,v40,16,0.7333333333,16,0.7333333333,16,0.7333333333,43,0.2833333333,16,0.7333333333,43,0.2833333333,43,0.2833333333,11,0.8166666667,5,0.9166666667,8,0.8666666667,16,0.7333333333,43,0.2833333333,,v40,17,0.7166666667,,,,,,,,,,
Tcas,v41,3,0.95,3,0.95,3,0.95,45,0.25,3,0.95,45,0.25,45,0.25,43,0.2833333333,16,0.7333333333,10,0.8333333333,3,0.95,3,0.95,,v41,23,0.6166666667,,,,,,,,,,
,AVERAGE,23.97297297,0.600516089,25.10810811,0.58159717,25.18918919,0.5802458187,42.56756757,0.2918162322,22.59459459,0.6235045947,43.43243243,0.2767649741,43.43243243,0.2767649741,29.21621622,0.513255469,35.2972973,0.4117823608,25.24324324,0.5798700257,23.27027027,0.6123054645,33.40540541,0.4437362836,,,21.45945946,0.6425888625,,,,,,,,,,
,MEDIAN,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.25,19,0.6833333333,44,0.2666666667,44,0.2666666667,38,0.3666666667,44,0.2666666667,24,0.6,19,0.6833333333,34,0.4516129032,,,23,0.6166666667,,,,,,,,,,
